country,fullName,clubName,position,counterGames,counterGoals
Италия,Морозов Валерий Эльдарович,Арсенал,goalkeeper,82,-50
Германия,Сергеев Сергей Владимирович,Ювентус,attacker,96,39
Англия,Мельников Егор Игоревич,Динамо,halfdefender,156,57
Англия,Сергеев Юрий Егорович,ПСЖ,halfdefender,53,40
Португалия,Григорьев Роман Николаевич,ЦСКА,halfdefender,173,71
Португалия,Макаров Антон Дмитриевич,Спартак,halfdefender,0,0
Англия,Никитин Тимофей Васильевич,ПСЖ,halfdefender,28,0
Бразилия,Захаров Никита Тарасович,Бавария,attacker,3,2
Россия,Козлов Вадим Матвеевич,Барселона,defender,117,87
Испания,Захаров Сергей Степанович,Динамо,halfdefender,144,15
Германия,Алексеев Тихон Равильевич,Манчестер Сити,halfdefender,114,85
Португалия,Лебедев Артём Витальевич,Реал Мадрид,attacker,101,78
Италия,Савельев Михаил Викторович,Барселона,halfdefender,19,18
Германия,Рябов Виктор Тимофеевич,ПСЖ,attacker,173,62
Франция,Соловьёв Кирилл Максимович,Локомотив,halfdefender,57,50
Бразилия,Фролов Руслан Русланович,Арсенал,halfdefender,47,1
Германия,Волков Вадим Вячеславович,Спартак,defender,2,0
Нидерланды,Козлов Юрий Антонович,Зенит,defender,89,29
Нидерланды,Новиков Михаил Михайлович,Ювентус,defender,42,23
Германия,Рябов Дмитрий Александрович,Зенит,defender,152,4
Испания,Васильев Дмитрий Матвеевич,Ливерпуль,attacker,6,5
Испания,Савельев Вадим Аркадьевич,ПСЖ,attacker,56,55
Нидерланды,Фёдоров Павел Радмирович,Манчестер Сити,attacker,113,48
Италия,Барсуков Ярослав Николаевич,Ливерпуль,halfdefender,59,33
Испания,Куликов Владимир Витальевич,Реал Мадрид,attacker,70,23
Испания,Мельников Егор Юрьевич,Барселона,goalkeeper,81,-3
Португалия,Павлов Максим Максимович,Ювентус,attacker,114,19
Аргентина,Беляев Антон Вадимович,Спартак,defender,114,78
Англия,Марков Григорий Эдуардович,Локомотив,halfdefender,86,71
Нидерланды,Антонов Даниил Станиславович,Барселона,defender,101,64
Россия,Соколов Денис Ярославович,Динамо,halfdefender,134,15
Англия,Соловьёв Виктор Кириллович,Спартак,defender,139,67
Аргентина,Алексеев Глеб Валерьевич,ЦСКА,halfdefender,133,44
Россия,Николаев Денис Маркович,Манчестер Сити,goalkeeper,137,-77
Нидерланды,Блинов Ярослав Антонович,Арсенал,attacker,85,61
Франция,Кузнецов Лев Александрович,Арсенал,attacker,115,14
Аргентина,Степанов Тихон Петрович,Локомотив,attacker,64,5
Италия,Орлов Пётр Георгиевич,Ливерпуль,goalkeeper,119,-96
Нидерланды,Зайцев Пётр Евгеньевич,Зенит,halfdefender,176,66
Нидерланды,Козлов Константин Эдуардович,Спартак,halfdefender,82,58
Россия,Фёдоров Михаил Григорьевич,Ювентус,defender,45,9
Нидерланды,Попов Вадим Иванович,Арсенал,defender,143,57
Нидерланды,Иванов Фёдор Егорович,Ливерпуль,defender,114,65
Аргентина,Фролов Антон Константинович,Спартак,attacker,140,80
Франция,Яковлев Сергей Арсеньевич,Манчестер Сити,defender,92,75
Италия,Сидоров Виктор Эльдарович,ЦСКА,attacker,22,10
Испания,Гордеев Матвей Игоревич,Арсенал,defender,91,6
Нидерланды,Михайлов Иван Игоревич,Арсенал,goalkeeper,66,-19
Германия,Лебедев Юрий Павлович,Зенит,defender,106,43
Германия,Куликов Даниил Аркадьевич,Ювентус,defender,145,7
Италия,Шестаков Ярослав Семёнович,Барселона,halfdefender,16,10
Англия,Савельев Тихон Арсеньевич,ЦСКА,attacker,119,82
Нидерланды,Беляев Роман Викторович,Локомотив,halfdefender,92,66
