country,fullName,clubName,position,counterGames,counterGoals
Франция,Барсуков Виктор Григорьевич,Бавария,attacker,84,10
Аргентина,Павлов Даниил Витальевич,Ювентус,defender,39,18
Германия,Блинов Никита Антонович,Динамо,attacker,135,71
Италия,Павлов Дмитрий Юрьевич,Бавария,goalkeeper,56,-49
Бразилия,Соловьёв Григорий Александрович,Ливерпуль,defender,163,70
Россия,Васильев Сергей Владимирович,Арсенал,halfdefender,36,9
Англия,Егоров Кирилл Маркович,Локомотив,goalkeeper,80,-59
Аргентина,Савельев Денис Фёдорович,Ливерпуль,defender,114,69
Португалия,Смирнов Никита Фёдорович,Манчестер Сити,defender,57,55
Франция,Данилов Егор Игоревич,Динамо,attacker,74,68
Англия,Беляев Артём Геннадьевич,Ювентус,defender,43,7
Франция,Антонов Олег Андреевич,Манчестер Сити,goalkeeper,167,-145
Нидерланды,Сидоров Олег Васильевич,ЦСКА,attacker,94,19
Англия,Лазарев Юрий Геннадьевич,Манчестер Сити,halfdefender,138,87
Португалия,Блинов Антон Денисович,Ювентус,defender,42,0
Россия,Семёнов Пётр Павлович,Спартак,attacker,145,18
Франция,Гаврилов Павел Васильевич,Зенит,goalkeeper,173,-124
Испания,Тарасов Дмитрий Равильевич,Ювентус,halfdefender,159,50
Италия,Николаев Руслан Данилович,Спартак,goalkeeper,5,-5
Нидерланды,Соловьёв Олег Никитич,Спартак,defender,121,54
Германия,Фёдоров Валерий Эльдарович,ЦСКА,halfdefender,9,1
Испания,Макаров Даниил Вячеславович,Ливерпуль,halfdefender,120,48
Аргентина,Гусев Сергей Никитич,Спартак,halfdefender,30,3
Россия,Сидоров Михаил Михайлович,Манчестер Сити,halfdefender,170,21
Франция,Волков Фёдор Петрович,Бавария,defender,142,34
Аргентина,Михайлов Вячеслав Васильевич,Локомотив,attacker,56,20
Франция,Антонов Иван Витальевич,ЦСКА,halfdefender,9,5
Англия,Андреев Константин Денисович,Реал Мадрид,defender,121,48
Россия,Калинин Станислав Семёнович,Зенит,defender,176,71
Испания,Рябов Ярослав Степанович,Манчестер Сити,defender,96,79
Испания,Воробьёв Валерий Матвеевич,Арсенал,halfdefender,143,42
Португалия,Барсуков Константин Маркович,Бавария,defender,83,78
Нидерланды,Медведев Анатолий Данилович,Спартак,goalkeeper,110,-5
Испания,Волков Степан Витальевич,Динамо,attacker,36,23
Германия,Данилов Илья Равильевич,Арсенал,halfdefender,163,18
Испания,Лебедев Олег Валерьевич,Динамо,defender,14,1
Германия,Попов Константин Тимофеевич,ЦСКА,halfdefender,118,50
Испания,Петров Арсений Ильич,ЦСКА,halfdefender,15,7
Испания,Михайлов Антон Григорьевич,Динамо,defender,30,3
Аргентина,Зайцев Валерий Сергеевич,Манчестер Сити,defender,130,64
Бразилия,Михайлов Лев Егорович,Ливерпуль,defender,18,12
Бразилия,Васильев Сергей Никитич,ПСЖ,attacker,116,66
Нидерланды,Лебедев Глеб Никитич,Арсенал,goalkeeper,12,-7
Португалия,Калинин Михаил Матвеевич,ПСЖ,halfdefender,157,85
Россия,Сидоров Максим Фёдорович,Ливерпуль,halfdefender,129,40
Россия,Никитин Анатолий Тарасович,Динамо,defender,110,37
Бразилия,Степанов Вадим Романович,Ливерпуль,halfdefender,123,10
Аргентина,Петров Руслан Георгиевич,Арсенал,halfdefender,131,66
Англия,Никитин Александр Анатольевич,Зенит,attacker,34,1
Нидерланды,Смирнов Тихон Семёнович,Динамо,defender,6,1
