country,fullName,clubName,position,counterGames,counterGoals
Аргентина,Григорьев Даниил Вячеславович,Бавария,defender,148,17
Англия,Сидоров Степан Андреевич,Арсенал,defender,72,34
Италия,Барсуков Максим Дмитриевич,Спартак,attacker,40,39
Аргентина,Соловьёв Максим Георгиевич,Бавария,defender,10,6
Франция,Касаткин Валерий Кириллович,Реал Мадрид,defender,154,62
Нидерланды,Шестаков Валерий Павлович,Манчестер Сити,defender,155,44
Россия,Фёдоров Андрей Геннадьевич,Бавария,halfdefender,18,14
Россия,Морозов Михаил Витальевич,ПСЖ,halfdefender,89,38
Португалия,Фёдоров Константин Германович,Ливерпуль,attacker,149,51
Бразилия,Фёдоров Владимир Борисович,ПСЖ,halfdefender,78,12
Аргентина,Савельев Илья Кириллович,Динамо,defender,67,32
Португалия,Михайлов Никита Фёдорович,ЦСКА,attacker,19,7
Франция,Беляев Александр Радмирович,Зенит,halfdefender,1,1
Германия,Макаров Артём Фёдорович,Спартак,defender,161,6
Нидерланды,Яковлев Роман Вячеславович,Динамо,defender,0,0
Португалия,Лазарев Илья Аркадьевич,Барселона,attacker,79,15
Аргентина,Морозов Кирилл Станиславович,Зенит,attacker,45,18
Нидерланды,Борисов Фёдор Маркович,ПСЖ,defender,180,62
Италия,Сидоров Максим Иванович,Ливерпуль,halfdefender,82,39
Португалия,Соколов Арсений Маркович,Локомотив,halfdefender,42,37
Германия,Гусев Степан Евгеньевич,Спартак,goalkeeper,25,-17
Россия,Рябов Георгий Николаевич,ПСЖ,attacker,71,70
Германия,Антонов Фёдор Георгиевич,Бавария,goalkeeper,118,-8
Испания,Сергеев Илья Маркович,Реал Мадрид,defender,73,59
Франция,Попов Максим Валерьевич,Зенит,goalkeeper,124,-55
Бразилия,Егоров Александр Геннадьевич,Арсенал,halfdefender,14,4
Испания,Борисов Матвей Николаевич,Спартак,halfdefender,164,35
Германия,Смирнов Георгий Евгеньевич,ЦСКА,attacker,21,16
Бразилия,Степанов Пётр Эдуардович,Зенит,goalkeeper,140,-96
Аргентина,Макаров Матвей Романович,Манчестер Сити,defender,20,8
Испания,Касаткин Максим Ильич,Реал Мадрид,defender,149,56
Бразилия,Алексеев Георгий Кириллович,Барселона,halfdefender,105,63
Россия,Иванов Константин Константинович,Манчестер Сити,attacker,162,27
Италия,Козлов Илья Эдуардович,Динамо,defender,161,9
Италия,Романов Михаил Михайлович,Ливерпуль,defender,166,7
Бразилия,Алексеев Михаил Валерьевич,Зенит,goalkeeper,179,-40
Англия,Гордеев Фёдор Викторович,Барселона,goalkeeper,86,-2
Аргентина,Смирнов Даниил Васильевич,ЦСКА,attacker,47,16
Англия,Воробьёв Руслан Ярославович,ЦСКА,defender,50,10
Германия,Куликов Иван Михайлович,Арсенал,defender,141,29
Франция,Жуков Валерий Егорович,Ливерпуль,defender,33,12
Аргентина,Козлов Александр Антонович,Манчестер Сити,halfdefender,25,10
Аргентина,Волков Григорий Романович,Реал Мадрид,defender,139,26
Англия,Соколов Юрий Дмитриевич,ЦСКА,halfdefender,134,74
Франция,Фомин Максим Денисович,Динамо,defender,152,9
Бразилия,Морозов Кирилл Константинович,Арсенал,goalkeeper,109,-84
Португалия,Павлов Фёдор Тарасович,Спартак,halfdefender,154,79
Португалия,Калинин Олег Михайлович,Арсенал,goalkeeper,169,-40
Англия,Волков Даниил Маркович,Барселона,attacker,42,1
Германия,Титов Артём Русланович,Бавария,halfdefender,164,11
