country,fullName,clubName,position,counterGames,counterGoals
Нидерланды,Зайцев Пётр Рустамович,Барселона,attacker,80,69
Россия,Филиппов Илья Фёдорович,Динамо,attacker,122,70
Италия,Павлов Сергей Данилович,ПСЖ,goalkeeper,82,-82
Нидерланды,Савельев Никита Михайлович,Реал Мадрид,goalkeeper,157,-16
Португалия,Семёнов Руслан Егорович,Бавария,defender,53,10
Германия,Соколов Михаил Александрович,Локомотив,attacker,69,24
Германия,Алексеев Павел Арсеньевич,Спартак,halfdefender,123,22
Италия,Калинин Сергей Эльдарович,Барселона,goalkeeper,62,-30
Испания,Зайцев Степан Степанович,Арсенал,defender,0,0
Россия,Соловьёв Виктор Викторович,ПСЖ,attacker,133,38
Англия,Новиков Анатолий Сергеевич,Локомотив,defender,146,59
Аргентина,Воробьёв Владимир Станиславович,Ливерпуль,halfdefender,34,18
Бразилия,Тарасов Сергей Кириллович,Зенит,attacker,2,2
Испания,Смирнов Руслан Матвеевич,Реал Мадрид,attacker,45,23
Испания,Сергеев Илья Борисович,Манчестер Сити,halfdefender,5,2
Аргентина,Шестаков Владимир Константинович,Динамо,attacker,168,39
Нидерланды,Петров Степан Егорович,Барселона,goalkeeper,56,-37
Россия,Савельев Пётр Леонидович,Манчестер Сити,defender,54,26
Италия,Попов Виктор Константинович,Локомотив,defender,68,68
Аргентина,Захаров Матвей Эдуардович,Манчестер Сити,halfdefender,55,19
Испания,Антонов Олег Эдуардович,Зенит,goalkeeper,145,-47
Франция,Морозов Владимир Ильич,Зенит,halfdefender,112,53
Россия,Медведев Тимофей Тарасович,Бавария,halfdefender,136,8
Россия,Титов Андрей Никитич,Динамо,attacker,92,66
Италия,Филиппов Анатолий Игоревич,Арсенал,attacker,108,86
Англия,Воробьёв Антон Степанович,Ливерпуль,goalkeeper,110,-21
Испания,Беляев Анатолий Русланович,ЦСКА,halfdefender,88,23
Аргентина,Соловьёв Глеб Олегович,ЦСКА,defender,56,25
Италия,Медведев Пётр Аркадьевич,Бавария,goalkeeper,57,-41
Аргентина,Фролов Валерий Иванович,ПСЖ,attacker,138,67
Португалия,Лазарев Тимофей Тарасович,Зенит,defender,97,50
Португалия,Попов Константин Вадимович,Ливерпуль,halfdefender,61,19
Германия,Гусев Иван Денисович,Реал Мадрид,attacker,54,44
Англия,Сидоров Вячеслав Германович,Ювентус,defender,119,68
Нидерланды,Марков Георгий Вадимович,ПСЖ,defender,152,63
Бразилия,Егоров Георгий Сергеевич,Ювентус,goalkeeper,89,0
Германия,Рябов Кирилл Леонидович,Бавария,halfdefender,159,6
Нидерланды,Тарасов Валерий Кириллович,Локомотив,halfdefender,42,22
Англия,Фролов Владимир Юрьевич,ПСЖ,attacker,105,43
Германия,Борисов Лев Матвеевич,Зенит,goalkeeper,122,-30
Нидерланды,Фролов Станислав Фёдорович,Ювентус,defender,149,41
Нидерланды,Куликов Владимир Равильевич,Спартак,halfdefender,131,7
Нидерланды,Андреев Егор Арсеньевич,Манчестер Сити,defender,51,0
Испания,Борисов Вячеслав Германович,Зенит,attacker,142,80
Испания,Захаров Михаил Никитич,Барселона,goalkeeper,8,-8
Англия,Антонов Андрей Арсеньевич,Зенит,halfdefender,46,19
Португалия,Смирнов Дмитрий Анатольевич,Локомотив,halfdefender,118,85
Россия,Данилов Дмитрий Матвеевич,Локомотив,halfdefender,63,60
Нидерланды,Гаврилов Юрий Витальевич,Арсенал,goalkeeper,106,-79
Франция,Савельев Егор Максимович,Бавария,attacker,56,41
Испания,Степанов Дмитрий Дмитриевич,Зенит,halfdefender,146,26
Италия,Егоров Глеб Станиславович,ЦСКА,defender,34,32
